timeEDT,droneType,droneID,flightID,latitude,longitude,speed,Altitude (m),Home Longitude,Home Latitude,Pilot Longitude,Pilot Latitude
7/4/2021 12:36,Mavic Mini 2,490,1670,32.94453468,-97.09697468,0.05,14.1,-97.09677988,32.94443154,-97.09678561,32.94436852
7/4/2021 12:36,Mavic Mini 2,490,1670,32.94453468,-97.09697468,0.01,16.8,-97.09677988,32.94443154,-97.09675123,32.94435133
7/4/2021 12:36,Mavic Mini 2,490,1670,32.94454614,-97.09722105,0,20.7,-97.09677988,32.94443154,-97.09673977,32.94432841
7/4/2021 12:36,Mavic Mini 2,490,1670,32.94454614,-97.09722105,0.050990195,20.9,-97.09677988,32.94443154,-97.09673977,32.94432841
7/4/2021 12:36,Mavic Mini 2,490,1670,32.94454614,-97.09722105,0.02,20.6,-97.09677988,32.94443154,-97.09675123,32.94433987
7/4/2021 12:37,Mavic Mini 2,490,1670,32.94454614,-97.09722105,0.085440037,20.6,-97.09677988,32.94443154,-97.09675123,32.94433987
7/4/2021 12:37,Mavic Mini 2,490,1670,32.94454614,-97.09722105,0.120415946,21,-97.09677988,32.94443154,-97.09675123,32.94433987
7/4/2021 12:37,Mavic Mini 2,490,1670,32.94454614,-97.09722105,0.104403065,20.6,-97.09677988,32.94443154,-97.09673977,32.94433987
7/4/2021 12:37,Mavic Mini 2,490,1670,32.94454041,-97.09722105,0.072801099,21.1,-97.09677988,32.94443154,-97.09673977,32.94433987
7/4/2021 12:37,Mavic Mini 2,490,1131,32.94454041,-97.09722105,1.171750827,21.1,-97.09677988,32.94443154,-97.09677415,32.94433987
7/4/2021 12:37,Mavic Mini 2,490,1670,32.94454041,-97.09722105,1.171750827,21.1,-97.09677988,32.94443154,-97.09677415,32.94433987
7/4/2021 12:37,Mavic Mini 2,490,1670,32.94450603,-97.09719814,0.557853027,21.1,-97.09677988,32.94443154,-97.09677415,32.94433987
7/4/2021 12:37,Mavic Mini 2,490,1670,32.9445003,-97.09719814,0.03,20.6,-97.09677988,32.94443154,-97.09679707,32.94433987
7/4/2021 12:37,Mavic Mini 2,490,1670,32.9445003,-97.09719814,0.04472136,20.3,-97.09677988,32.94443154,-97.09681998,32.94436852
7/4/2021 12:37,Mavic Mini 2,490,1670,32.9445003,-97.09719814,0.04,20.3,-97.09677988,32.94443154,-97.09681998,32.94436852
7/4/2021 12:37,Mavic Mini 2,345,680,33.15133806,-96.9734679,0.050990195,10.8,-96.97329601,33.15109742,-96.97411534,33.15126358
7/4/2021 12:37,Mavic Mini 2,490,1670,32.9445003,-97.09719814,0.13,20.7,-97.09677988,32.94443154,-97.09679707,32.94439717
7/4/2021 12:37,Mavic Mini 2,490,1670,32.94439144,-97.0970549,7.503872334,20.4,-97.09677988,32.94443154,-97.09681998,32.94442009
7/4/2021 12:37,Mavic 2,52,1580,32.73235122,-97.32715475,0.078102497,28.9,-97.3272235,32.73239132,0,0
7/4/2021 12:37,Mavic Mini 2,490,1670,32.94452895,-97.09670539,0.072801099,20.8,-97.09677988,32.94443154,-97.09681998,32.94442009
7/4/2021 12:37,Mavic Mini 2,490,1131,32.94452895,-97.09670539,0.01,20.3,-97.09677988,32.94443154,-97.09681998,32.94441436
7/4/2021 12:37,Mavic Mini 2,490,1670,32.94451749,-97.09669393,2.835577543,20.8,-97.09677988,32.94443154,-97.09681998,32.94441436
7/4/2021 12:37,Mavic Mini 2,490,1131,32.94448884,-97.09665956,5.105800623,20.8,-97.09677988,32.94443154,-97.09681998,32.94441436
7/4/2021 12:38,Mavic Mini 2,490,1670,32.9444029,-97.09655642,0.184390889,21,-97.09677988,32.94443154,-97.0968429,32.94442009
7/4/2021 12:38,Mavic Mini 2,490,1670,32.9444029,-97.09655642,0.128062485,20.3,-97.09677988,32.94443154,-97.09683144,32.94441436
7/4/2021 12:38,Mavic Mini 2,490,1670,32.9444029,-97.09655642,0.031622777,20.6,-97.09677988,32.94443154,-97.09680852,32.94441436
7/4/2021 12:38,Mavic Mini 2,490,1670,32.9444029,-97.09655069,0.014142136,20.5,-97.09677988,32.94443154,-97.09680852,32.94442009
7/4/2021 12:38,Mavic Mini 2,490,1670,32.94433414,-97.09680852,2.861118662,20.3,-97.09677988,32.94443154,-97.09679707,32.94439144
7/4/2021 12:38,Mavic Mini 2,490,1670,32.94435133,-97.09680852,0.735527022,20.5,-97.09677988,32.94443154,-97.09679707,32.94439144
7/4/2021 12:38,Mavic Mini 2,490,1670,32.94441436,-97.09680852,4.977750496,20.6,-97.09677988,32.94443154,-97.09677415,32.94439144
7/4/2021 12:38,Mavic Mini 2,490,1670,32.94456905,-97.09679707,1.711432149,21,-97.09677988,32.94443154,-97.09677415,32.94441436
7/4/2021 12:38,Mavic Mini 2,490,1670,32.94470084,-97.09671112,4.376528304,20.1,-97.09677988,32.94443154,-97.09673977,32.9444029
7/4/2021 12:38,Mavic Mini 2,490,1131,32.94476959,-97.09665956,4.443028247,21,-97.09677988,32.94443154,-97.09673977,32.9444029
7/4/2021 12:38,Mavic Mini 2,490,1670,32.94479824,-97.09665383,1.798471573,21.2,-97.09677988,32.94443154,-97.09673977,32.9444029
7/4/2021 12:38,Mavic Mini 2,490,1670,32.94479824,-97.09666529,0.15,20.9,-97.09677988,32.94443154,-97.09669393,32.94442009
7/4/2021 12:38,Mavic Mini 2,490,1670,32.94482116,-97.09667101,0.294108823,21.4,-97.09677988,32.94443154,-97.09669393,32.944443
7/4/2021 12:38,Mavic Mini 2,490,1670,32.94446019,-97.09677988,6.210354257,21,-97.09677988,32.94443154,-97.09672831,32.94443154
7/4/2021 12:39,Mavic Mini 2,490,1670,32.94446019,-97.09677988,6.210354257,21,-97.09677988,32.94443154,-97.09672831,32.94443154
7/4/2021 12:39,Mavic Mini 2,490,1131,32.94446019,-97.09677988,6.210354257,21,-97.09677988,32.94443154,-97.09672831,32.94443154
7/4/2021 12:39,Mavic Mini 2,490,1670,32.94433987,-97.09687728,1.92213423,21.3,-97.09677988,32.94443154,-97.09672831,32.94442009
7/4/2021 12:39,Mavic Mini 2,490,1670,32.94433987,-97.09687728,1.92213423,21.3,-97.09677988,32.94443154,-97.09672831,32.94442009
7/4/2021 12:39,Mavic Mini 2,490,1670,32.94430549,-97.09667101,4.961663028,20.8,-97.09677988,32.94443154,-97.09673977,32.94442582
7/4/2021 12:47,Mavic Air 2,285,25,33.07821146,-96.99776704,11.88774579,48.4,-96.99675863,33.07583942,-96.99679301,33.07583369
7/4/2021 12:48,Mavic Air 2,285,25,33.07756402,-96.99766964,0.014142136,27.8,-96.99675863,33.07583942,-96.99679301,33.07583369
7/4/2021 12:48,Mavic Air 2,285,25,33.07755829,-96.99766964,0.574891294,27.2,-96.99675863,33.07583942,-96.99679301,33.07582796
7/4/2021 13:16,Mavic Mini,154,424,32.86477895,-97.21771408,0.06,73.4,-97.21769116,32.86478468,-97.21781721,32.86474457
7/4/2021 13:22,Mavic 2,73,1509,32.8046986,-97.1644863,1.678868667,60,-97.16630831,32.80457255,-97.16643436,32.8045439
7/4/2021 13:22,Mavic 2,73,1509,32.80469287,-97.16448057,0.156204994,60.1,-97.16630831,32.80457255,-97.16643436,32.8045439
7/4/2021 13:22,Mavic 2,73,1509,32.80461838,-97.16450922,2.75786149,59.7,-97.16630831,32.80457255,-97.16643436,32.80456109
7/4/2021 13:22,Mavic 2,73,1509,32.80446941,-97.16474986,7.158079351,54.4,-97.16630831,32.80457255,-97.16638852,32.80461265
7/4/2021 13:22,Mavic 2,73,1509,32.80441212,-97.16557492,10.73149104,50.3,-97.16630831,32.80457255,-97.16638852,32.80461838
7/4/2021 13:22,Mavic Mini 2,350,978,32.80832542,-97.15539919,8.110024661,58.7,-97.15440224,32.80846293,-97.15437932,32.80844001
7/4/2021 13:23,Mavic Mini 2,350,978,32.8081077,-97.1552846,9.388982906,59.4,-97.15440224,32.80846293,-97.15437932,32.80844574
7/4/2021 13:23,Mavic Mini 2,350,978,32.80782122,-97.15506114,8.067019276,59.1,-97.15440224,32.80846293,-97.15437932,32.80844574
7/4/2021 13:23,Mavic Mini 2,350,978,32.80821656,-97.15468299,9.729753337,58.9,-97.15440224,32.80846293,-97.15437932,32.80844574
7/4/2021 13:23,Mavic Mini 2,350,978,32.80878952,-97.15420744,9.154152063,58.9,-97.15440224,32.80846293,-97.15438505,32.80844574
7/4/2021 13:23,Mavic Mini 2,350,978,32.80882962,-97.15412149,9.172927559,59.2,-97.15440224,32.80846293,-97.15438505,32.80844574
7/4/2021 13:23,Mavic Mini 2,350,978,32.80877806,-97.15418452,4.641228286,59,-97.15440224,32.80846293,-97.15439078,32.80845147
7/4/2021 13:23,Mavic Mini 2,350,978,32.80905881,-97.15381783,7.180926124,58.8,-97.15440224,32.80846293,-97.15439078,32.80845147
7/4/2021 13:23,Mavic Mini 2,350,978,32.80909318,-97.15377772,1.330037593,58.8,-97.15440224,32.80846293,-97.15439651,32.80845147
7/4/2021 13:23,Mavic Mini 2,350,978,32.80873795,-97.15426473,9.774113771,59.3,-97.15440224,32.80846293,-97.15439651,32.80845147
7/4/2021 13:24,Mavic Mini 2,350,978,32.80850304,-97.15458559,9.954762679,59.3,-97.15440224,32.80846293,-97.15439651,32.8084572
7/4/2021 13:24,Mavic Mini 2,350,978,32.8082051,-97.15499239,10.0083665,59,-97.15440224,32.80846293,-97.15439651,32.8084572
7/4/2021 13:24,Mavic 2,73,1575,32.8044866,-97.16401074,0.14,83.5,-97.16630831,32.80457255,-97.1664229,32.80458401
7/4/2021 13:24,Mavic Mini 2,350,978,32.8082051,-97.15499239,10.0083665,59,-97.15440224,32.80846293,-97.15439651,32.8084572
7/4/2021 13:24,Mavic 2,73,1575,32.80448087,-97.16401074,0.014142136,83,-97.16630831,32.80457255,-97.16641144,32.80458974
7/4/2021 13:24,Mavic 2,73,1575,32.80448087,-97.16401074,0.02,83,-97.16630831,32.80457255,-97.16641144,32.80458974
7/4/2021 13:24,Mavic Mini 2,350,978,32.80811916,-97.15500958,9.461543215,55.3,-97.15440224,32.80846293,-97.15439651,32.8084572
7/4/2021 13:24,Mavic Mini 2,350,978,32.80793581,-97.15465434,9.503288904,55.3,-97.15440224,32.80846293,-97.15439651,32.8084572
7/4/2021 13:24,Mavic 2,73,1575,32.80283076,-97.16638279,14.01265856,55.1,-97.16630831,32.80457255,-97.16637706,32.80460119
7/4/2021 13:24,Mavic Mini 2,350,978,32.80805613,-97.1547231,9.550916186,51.5,-97.15440224,32.80846293,-97.15439651,32.8084572
7/4/2021 13:25,Mavic 2,73,1575,32.80602213,-97.16472121,11.48481171,61.7,-97.16630831,32.80457255,-97.16637706,32.80460119
7/4/2021 13:30,Mavic Air 2,308,304,33.06836232,-97.20218692,6.173726589,119.9,-97.20599709,33.07963813,-97.20616325,33.07965531
7/4/2021 13:30,Mavic Air 2,308,304,33.06814459,-97.20199785,0.058309519,119.7,-97.20599709,33.07963813,-97.20611741,33.07966104
7/4/2021 13:32,Mavic Air 2,308,377,33.07294598,-97.20462772,11.39053116,67.2,-97.20599709,33.07963813,-97.20619763,33.07964386
7/4/2021 13:32,Mavic Air 2,308,377,33.07417784,-97.20471367,10.53246885,67.8,-97.20599709,33.07963813,-97.20618617,33.07966104
7/4/2021 13:33,Mavic Air 2,308,377,33.07478517,-97.20464491,11.08531461,67.8,-97.20599709,33.07963813,-97.20618617,33.07964386
7/4/2021 13:35,Mavic 2,73,1680,32.80346674,-97.16579837,0.868389314,31.7,-97.16630831,32.80457255,-97.16634268,32.80460692
7/4/2021 13:36,Mavic Mini,139,1373,32.72481109,-97.15805198,0.500899191,34.6,-97.15805198,32.72481682,-97.15798896,32.72482255
7/4/2021 13:44,MavicPro,28,1567,32.9399682,-96.8898046,5.053998417,107.4,-96.88951812,32.94153238,-96.88951239,32.94153811
7/4/2021 13:44,MavicPro,28,1567,32.93979632,-96.88984471,2.6856098,113.1,-96.88951812,32.94153238,-96.88951239,32.94153811
7/4/2021 13:44,MavicPro,28,1567,32.93979632,-96.88985617,0.15132746,112.9,-96.88951812,32.94153238,-96.88951239,32.94153811
7/4/2021 13:45,MavicPro,28,1567,32.93979632,-96.88984471,0.08,113.1,-96.88951812,32.94153238,-96.88951239,32.94153238
7/4/2021 13:46,Mavic Mini,127,1691,33.03196804,-97.06626987,0,19.7,-97.06626414,33.03196231,-97.06630425,33.03197377
7/4/2021 13:50,MavicPro,28,312,32.94147508,-96.88952385,0.08,15.7,-96.88951812,32.94153238,-96.88950094,32.94156103
7/4/2021 13:54,P3P,1,1349,32.6430728,-97.348927,12.51439172,60.1,-97.3469617,32.6430499,,
7/4/2021 13:54,P3P,1,1349,32.64307293,-97.3489386,12.73559186,60.1,0,0,0,0
7/4/2021 13:54,P3P,1,1349,32.64306147,-97.34923654,14.82847598,60.1,0,0,0,0
7/4/2021 13:54,P3P,1,1349,32.64311877,-97.34954594,10.28685569,60.7,0,0,0,0
7/4/2021 13:55,Mavic Air 2,307,563,33.09560073,-97.05205479,11.7159464,57.9,-97.05697077,33.09684978,-97.05710828,33.09686697
7/4/2021 13:55,Mavic Air 2,307,563,33.09501058,-97.05179123,11.7427467,62.8,-97.05697077,33.09684978,-97.05710828,33.09686697
7/4/2021 14:00,Mavic Mini 2,469,1639,32.71450931,-97.17708564,1.211032617,211.9,-97.17742942,32.71450358,-97.17741223,32.7145265
7/4/2021 14:01,Mavic Mini 2,469,1639,32.71421137,-97.17699397,2.390188277,211.9,-97.17742942,32.71450358,-97.17741796,32.7145265
7/4/2021 14:01,Mavic Mini 2,469,1639,32.71278471,-97.17718304,9.384226127,177.7,-97.17742942,32.71450358,-97.17741796,32.7145265
7/4/2021 14:02,Mavic Mini 2,469,1639,32.71140961,-97.17713721,9.799127512,129.4,-97.17742942,32.71450358,-97.17741796,32.7145265
7/4/2021 14:02,Mavic Mini 2,392,53,33.12040407,-96.93928524,0.067082039,73.4,-96.93884979,33.12060461,-96.94033375,33.11887428
7/4/2021 14:02,Mavic Mini 2,392,53,33.12041553,-96.93928524,0.13892444,70.1,-96.93884979,33.12060461,-96.94032229,33.11888001
7/4/2021 14:02,Mavic Mini 2,469,1639,32.70994857,-97.17710856,9.609625383,78.5,-97.17742942,32.71450358,-97.17742369,32.7145265
7/4/2021 14:03,Mavic Mini 2,392,53,33.11888001,-96.94057439,0.02236068,9.2,-96.93884979,33.12060461,-96.94066607,33.11882271
7/4/2021 14:03,Mavic Mini 2,392,53,33.11887428,-96.94059158,0.398120585,10.5,-96.93884979,33.12060461,-96.94073482,33.11882844
7/4/2021 14:03,Mavic Mini 2,392,53,33.11882844,-96.9407692,5.212149269,10.9,-96.93884979,33.12060461,-96.94084941,33.11886855
7/4/2021 14:03,Mavic Mini 2,392,53,33.11893157,-96.94108433,1.521610988,17.6,-96.93884979,33.12060461,-96.94114735,33.1189946
7/4/2021 14:05,Mavic Mini 2,469,463,32.708075,-97.17758411,1.770112991,93.7,-97.17742942,32.71450358,-97.17742369,32.71453223
7/4/2021 14:06,Mavic Mini 2,469,95,32.71033818,-97.1776013,8.095856965,76.6,-97.17742942,32.71450358,-97.17742942,32.71453223
7/4/2021 14:09,Mavic Air 2,307,822,33.09685551,-97.05697077,0.082462113,70.8,-97.05697077,33.09684978,-97.05711974,33.0968727
7/4/2021 14:09,Mavic Air 2,307,822,33.09685551,-97.05696504,0.053851648,57.8,-97.05697077,33.09684978,-97.05711974,33.0968727
7/4/2021 14:13,Mavic 2,55,749,32.91161252,-97.1671792,0.06,16.6,-97.1671792,32.91160679,0,0
7/4/2021 14:22,Mavic 2 Enterprise,185,346,33.0298309,-97.00579991,0.078102497,24.3,-97.00521549,33.029172,0,0
7/4/2021 14:22,Mavic Mini 2,467,631,32.94117714,-97.30173834,3.747692623,16.5,-97.3024087,32.94065575,-97.30245454,32.94066721
7/4/2021 14:23,Mavic 2 Enterprise,185,315,33.02854175,-97.00577699,0.05,40.4,-97.00521549,33.029172,0,0
7/4/2021 14:24,Mavic 2 Enterprise,185,315,33.02854175,-97.00578272,0.04,89.6,-97.00521549,33.029172,0,0
7/4/2021 14:24,Mavic 2 Enterprise,185,315,33.02854175,-97.00578272,0.014142136,89.6,-97.00521549,33.029172,0,0
7/4/2021 14:24,Mavic 2 Enterprise,185,315,33.02853602,-97.00577699,0.014142136,89.7,-97.00521549,33.029172,0,0
7/4/2021 14:25,MavicPro,14,173,32.98040756,-97.11597396,0.130384048,32.2,-97.11714853,32.97950229,0,0
7/4/2021 14:25,Mavic 2 Enterprise,185,663,33.02787712,-97.00350235,3.130191687,90.7,-97.00521549,33.029172,0,0
7/4/2021 14:28,Mavic Mini 2,460,178,32.80369592,-97.09108468,0.090553851,39.5,-97.09122792,32.80336934,-97.09109041,32.80335788
7/4/2021 14:28,Mavic Mini 2,392,192,33.10766149,-96.95702974,0.01,44.6,-96.95696672,33.10762138,-96.95701828,33.1077016
7/4/2021 14:28,Mavic 2 Enterprise,185,735,33.03018614,-97.0028148,7.550953582,93.5,-97.00521549,33.029172,0,0
7/4/2021 14:28,Mavic Air 2,333,921,33.13531816,-96.9053203,0.053851648,17.5,-96.90532603,33.13531243,-96.90529738,33.13533535
7/4/2021 14:28,MavicPro,14,1559,32.97996066,-97.11544111,4.509412379,29.5,-97.11714853,32.97950229,0,0
7/4/2021 14:28,Mavic Air 2,239,906,32.9215075,-97.3773745,0.053851648,57.8,-97.37715677,32.92275655,0,0
7/4/2021 14:28,MavicPro,14,1559,32.9798518,-97.11541246,0.670820393,29.5,-97.11714853,32.97950229,0,0
7/4/2021 14:29,Mavic Mini 2,379,1481,32.88323965,-97.13584987,0.080622577,31,-97.13621656,32.8832683,-97.13588425,32.88340008
7/4/2021 14:29,Mavic 2,75,572,33.09953695,-97.26063435,0.460108683,24.4,-97.25789561,33.10070005,0,0
7/4/2021 14:29,Mavic Mini 2,379,1481,32.88319382,-97.13570663,1.730924608,27.2,-97.13621656,32.8832683,-97.13581549,32.88342873
7/4/2021 14:29,Mavic Mini 2,379,1481,32.88317663,-97.13566652,2.073378885,26.9,-97.13621656,32.8832683,-97.13581549,32.88342873
7/4/2021 14:29,Mavic Mini 2,379,1481,32.88315371,-97.1356035,2.21963961,27.1,-97.13621656,32.8832683,-97.13581549,32.88342873
7/4/2021 14:29,Mavic Mini 2,379,1481,32.8831136,-97.13551182,1.414496377,27,-97.13621656,32.8832683,-97.13581549,32.883423
7/4/2021 14:29,Mavic Mini 2,379,1481,32.88310214,-97.13550036,0.072111026,27.3,-97.13621656,32.8832683,-97.13581549,32.883423
7/4/2021 14:29,Mavic Mini 2,379,1481,32.88310214,-97.13550609,0.076157731,27,-97.13621656,32.8832683,-97.13581549,32.883423
7/4/2021 14:29,Mavic Mini 2,379,1481,32.88310214,-97.13550609,0.01,27,-97.13621656,32.8832683,-97.13581549,32.883423
7/4/2021 14:29,Mavic Mini 2,379,1481,32.8831136,-97.13547745,2.296366695,26.6,-97.13621656,32.8832683,-97.13582695,32.88341727
7/4/2021 14:29,Mavic 2 Enterprise,185,702,33.03113725,-97.00130219,0.014142136,56,-97.00521549,33.029172,0,0
7/4/2021 14:29,Mavic Mini 2,379,1481,32.88318236,-97.13533994,4.2463396,27.2,-97.13621656,32.8832683,-97.13582695,32.88341727
7/4/2021 14:30,Mavic Mini 2,379,1481,32.88327976,-97.13515659,1.978004044,27.3,-97.13621656,32.8832683,-97.13583841,32.88341727
7/4/2021 14:30,Mavic Mini 2,379,1481,32.88327976,-97.13515086,0.072801099,26.9,-97.13621656,32.8832683,-97.13589571,32.88340008
7/4/2021 14:30,Mavic Mini 2,379,1481,32.88327976,-97.13515086,0.02236068,27.1,-97.13621656,32.8832683,-97.135953,32.88340581
7/4/2021 14:30,Mavic Mini 2,379,1481,32.88327976,-97.13515086,0.01,51.5,-97.13621656,32.8832683,-97.1360103,32.88338862
7/4/2021 14:30,Mavic Mini 2,379,1481,32.88327976,-97.13515086,0.014142136,66.6,-97.13621656,32.8832683,-97.13603322,32.8833657
7/4/2021 14:30,Mavic Mini 2,379,1481,32.88327976,-97.13514513,0.04472136,75.8,-97.13621656,32.8832683,-97.13605613,32.88335424
7/4/2021 14:30,Mavic Mini 2,379,1481,32.88327403,-97.13521389,3.440058139,78.9,-97.13621656,32.8832683,-97.13605613,32.88334851
7/4/2021 14:30,Mavic Mini 2,379,1481,32.88327403,-97.13536858,6.390007825,78.9,-97.13621656,32.8832683,-97.13605613,32.88334851
7/4/2021 14:30,Mavic Mini 2,379,1481,32.88327403,-97.13573528,10.48017175,79,-97.13621656,32.8832683,-97.13605613,32.88334851
7/4/2021 14:30,Mavic Mini 2,379,1481,32.88327403,-97.13584987,10.69022918,78.9,-97.13621656,32.8832683,-97.13605613,32.88334851
7/4/2021 14:30,Mavic Mini 2,379,1481,32.8832683,-97.1362051,0.263058929,78.6,-97.13621656,32.8832683,-97.13604467,32.88335997
7/4/2021 14:30,Mavic Mini 2,379,1481,32.8832683,-97.13621656,0.031622777,78,-97.13621656,32.8832683,-97.13604467,32.8833657
7/4/2021 14:30,Mavic Mini 2,379,1481,32.8832683,-97.13621656,0.04472136,64.7,-97.13621656,32.8832683,-97.13604467,32.88337143
7/4/2021 14:31,Mavic Air 2,337,69,32.71001732,-97.46233841,0.060827625,67,-97.46234414,32.71001732,-97.46237279,32.71001732
7/4/2021 14:31,Mavic Mini 2,379,1481,32.8832683,-97.13621656,0.089442719,34.5,-97.13621656,32.8832683,-97.13604467,32.8833657
7/4/2021 14:31,Mavic Mini 2,379,1481,32.8832683,-97.13621656,0.058309519,32.2,-97.13621656,32.8832683,-97.13604467,32.8833657
7/4/2021 14:31,Mavic Mini 2,392,1424,33.10787349,-96.95757978,0.060827625,15.9,-96.95696672,33.10762138,-96.95736206,33.10782765
7/4/2021 14:31,MavicPro,14,1339,32.98012109,-97.11554997,5.853955927,37.1,-97.11714853,32.97950229,0,0
7/4/2021 14:31,Mavic Mini 2,392,1424,33.10787349,-96.95757978,0.036055513,15.9,-96.95696672,33.10762138,-96.95738497,33.10783338
7/4/2021 14:31,MavicPro,14,1339,32.98042475,-97.11532652,7.720006477,46.2,-97.11714853,32.97950229,0,0
7/4/2021 14:31,Mavic Mini 2,392,1424,33.10794224,-96.95721882,0.116619038,15.5,-96.95696672,33.10762138,-96.95741935,33.10783911
7/4/2021 14:31,Mavic Mini 2,392,1424,33.10794224,-96.95721882,0.050990195,15.4,-96.95696672,33.10762138,-96.95743081,33.10783911
7/4/2021 14:33,Mavic Air 2,239,1379,32.92378788,-97.37665257,0.060827625,146.8,-97.37715677,32.92275655,0,0
7/4/2021 14:33,Mavic Mini 2,460,392,32.80342663,-97.09114197,0.335261092,42.4,-97.09122792,32.80336934,-97.0911477,32.80339798
7/4/2021 14:35,Mavic Mini 2,392,477,33.10649839,-96.95912104,0.120415946,17.5,-96.95696672,33.10762138,-96.95906947,33.10643536
7/4/2021 14:39,MavicPro,30,1710,32.99764787,-97.09794871,9.301747148,22.4,-97.09687728,32.99855887,-97.09681998,32.99857033
7/4/2021 14:40,MavicPro,30,1710,32.99736139,-97.09828103,9.116605728,39.9,-97.09687728,32.99855887,-97.09681998,32.99857033
7/4/2021 14:40,MavicPro,30,1710,32.99694313,-97.09875085,9.238722855,54.1,-97.09687728,32.99855887,-97.09681998,32.99857033
7/4/2021 14:40,MavicPro,30,1710,32.99675405,-97.0989342,0,56.4,-97.09687728,32.99855887,-97.09681998,32.99857033
7/4/2021 14:40,MavicPro,30,1710,32.99675405,-97.0989342,0.04472136,56.3,-97.09687728,32.99855887,-97.09681998,32.99857033
7/4/2021 14:41,MavicPro,30,1710,32.99675405,-97.0989342,0.04472136,56.5,-97.09687728,32.99855887,-97.09681998,32.99857033
7/4/2021 14:41,MavicPro,30,1710,32.99675405,-97.09892847,0.058309519,56.5,-97.09687728,32.99855887,-97.09681998,32.99857033
7/4/2021 14:41,MavicPro,30,1710,32.99675405,-97.0989342,0.04,56.6,-97.09687728,32.99855887,-97.09681998,32.99857033
7/4/2021 14:41,MavicPro,30,1710,32.99675405,-97.09893993,0.01,56.6,-97.09687728,32.99855887,-97.09681998,32.99857033
7/4/2021 14:41,Mavic Air 2,300,67,33.08175234,-96.92363203,4.92036584,18.7,-96.92242882,33.08113928,-96.92253768,33.08113355
7/4/2021 14:42,MavicPro,30,1710,32.99677697,-97.0989342,0.036055513,39,-97.09687728,32.99855887,-97.09681998,32.99857033
7/4/2021 14:43,MavicPro,30,1710,32.99855887,-97.09688301,0.494974747,75.4,-97.09687728,32.99855887,-97.09683144,32.99855314
7/4/2021 14:43,MavicPro,30,1710,32.99852449,-97.09692312,4.893914589,74.1,-97.09687728,32.99855887,-97.09683144,32.99855314
7/4/2021 14:43,Mavic Air 2,300,419,33.08198152,-96.92231423,0.02,19.1,-96.92242882,33.08113928,-96.92252622,33.081145
7/4/2021 14:43,MavicPro,30,1710,32.99855887,-97.09687728,0.094339811,40.4,-97.09687728,32.99855887,-97.09683144,32.99855887
7/4/2021 14:44,Mavic Mini 2,389,593,33.10940901,-97.13273871,0.04,49,-97.13044688,33.10936318,-97.13032656,33.10944912
7/4/2021 14:44,Mavic Mini 2,389,593,33.10895065,-97.13291633,3.517456467,57.5,-97.13044688,33.10936318,-97.13032656,33.10946058
7/4/2021 14:44,Mavic Mini 2,389,593,33.10898502,-97.1336669,9.585322112,63,-97.13044688,33.10936318,-97.13032656,33.10939755
7/4/2021 14:46,Mavic Air 2,300,536,33.08113928,-96.92254914,0.104403065,33.5,-96.92242882,33.08113928,-96.92252622,33.08115646
7/4/2021 14:46,Mavic Air 2,300,536,33.08113355,-96.92252622,0.036055513,33.5,-96.92242882,33.08113928,-96.92252622,33.08115646
7/4/2021 14:46,Mavic Mini 2,350,90,32.80765506,-97.15365167,0.106301458,42.1,-97.15439651,32.80850304,-97.15437359,32.80850304
7/4/2021 14:47,Mavic Mini 2,350,90,32.80765506,-97.15366886,0.06,41.3,-97.15439651,32.80850304,-97.15437932,32.80850304
7/4/2021 14:47,MavicPro,30,366,32.99846719,-97.09696322,0.130384048,3.7,-97.09687728,32.99855887,-97.09683144,32.99855314
7/4/2021 14:47,Mavic Mini 2,350,90,32.80720815,-97.15336519,0.106301458,47.5,-97.15439651,32.80850304,-97.15437932,32.80850304
7/4/2021 14:48,Mavic Mini 2,350,90,32.80780976,-97.15356572,3.43918595,49.3,-97.15439651,32.80850304,-97.15437932,32.80850304
7/4/2021 14:48,Mavic Mini 2,350,90,32.80798165,-97.15361729,4.0295161,49.7,-97.15439651,32.80850304,-97.15437932,32.80850304
7/4/2021 14:48,Mavic Mini 2,350,90,32.80816499,-97.15358864,2.045922775,49.3,-97.15439651,32.80850304,-97.15437932,32.80849731
7/4/2021 14:48,Mavic Mini 2,350,90,32.80790716,-97.15326206,0.323882695,39.8,-97.15439651,32.80850304,-97.15437932,32.80849731
7/4/2021 14:49,Mavic Mini 2,350,90,32.80800456,-97.1532907,0.042426407,39.8,-97.15439651,32.80850304,-97.15437932,32.80849731
7/4/2021 14:49,Mavic Mini 2,350,90,32.80801602,-97.1532907,2.009427779,44.3,-97.15439651,32.80850304,-97.15438505,32.80850304
7/4/2021 14:49,Mavic Mini 2,350,90,32.80805613,-97.15334227,0.036055513,44.2,-97.15439651,32.80850304,-97.15438505,32.80850304
7/4/2021 14:50,Mavic Mini 2,350,90,32.80807332,-97.15338811,3.077222774,44.2,-97.15439651,32.80850304,-97.15438505,32.80850304
7/4/2021 14:52,Mavic 2 Enterprise,185,1290,33.02981945,-97.00236216,13.69178586,32.1,-97.00207568,33.02975069,0,0
7/4/2021 14:54,Mavic 2,81,180,32.78764164,-97.11678183,0.036055513,68.9,-97.11677037,32.78764164,-97.11674746,32.78762446
